                     )                    ) ['P7,680 2909 720 2941']
                 Study                Study ['P7,734 2909 817 2941']
                  area                 area ['P7,829 2916 894 2935']
              location             location ['P7,906 2909 1017 2935']
                    in                   in ['P7,1031 2909 1053 2934']
              southern             southern ['P7,1066 2909 1192 2935']
                 Spain                Spain ['P7,1205 2909 1296 2941']
                     .                    . ['P7,1205 2909 1296 2941']
                     (                    ( ['P7,1311 2909 1350 2941']
X                    B                    8 ['P7,1311 2909 1350 2941']
                     )                    ) ['P7,1311 2909 1350 2941']
            Geological           Geological ['P7,1364 2909 1518 2941']
                sketch               sketch ['P7,1531 2909 1624 2935']
                    of                   of ['P7,1636 2909 1662 2935']
                   the                  the ['P7,1672 2909 1717 2935']
               studied              studied ['P7,1729 2909 1833 2935']
                  area                 area ['P7,1845 2916 1910 2935']
                    in                   in ['P7,1922 2909 1943 2934']
                   the                  the ['P7,1954 2909 1999 2935']
              Prebetic             Prebetic ['P7,2011 2909 2130 2935']
                  Zone                 Zone ['P7,31 2946 105 2972']
                     (                    ( ['P7,123 2946 205 2978']
                 Betic                Betic ['P7,123 2946 205 2978']
            Cordillera           Cordillera ['P7,223 2946 382 2978']
                     )                    ) ['P7,223 2946 382 2978']
                     .                    . ['P7,223 2946 382 2978']
                     (                    ( ['P7,402 2946 443 2978']
                     C                    C ['P7,402 2946 443 2978']
                     )                    ) ['P7,402 2946 443 2978']
                  Late                 Late ['P7,463 2946 525 2972']
              Jurassic             Jurassic ['P7,541 2946 662 2972']
             synthetic            synthetic ['P7,679 2946 809 2978']
        paleogeography       paleogeography ['P7,826 2946 1063 2978']
               showing              showing ['P7,1079 2946 1198 2978']
                   the                  the ['P7,1215 2946 1260 2972']
          distribution         distribution ['P7,1276 2946 1435 2972']
                    of                   of ['P7,1452 2946 1478 2972']
             siliceous            siliceous ['P7,1494 2946 1620 2972']
                sponge               sponge ['P7,1636 2953 1743 2978']
                facies               facies ['P7,1759 2946 1844 2972']
                    in                   in ['P7,1861 2946 1883 2971']
                Europe               Europe ['P7,1902 2946 2013 2978']
                     ,                    , ['P7,1902 2946 2013 2978']
              slightly             slightly ['P7,2030 2946 2130 2978']
              modified             modified ['P7,32 2983 154 3009']
                  from                 from ['P7,171 2983 235 3009']
              Krautter             Krautter ['P7,254 2983 370 3009']
                     (                    ( ['P7,388 2983 488 3015']
                  1998                 1998 ['P7,388 2983 488 3015']
                     )                    ) ['P7,388 2983 488 3015']
                     .                    . ['P7,388 2983 488 3015']
                 Arrow                Arrow ['P7,506 2983 592 3009']
                points               points ['P7,609 2983 695 3015']
                    to                   to ['P7,711 2985 737 3009']
                   the                  the ['P7,753 2983 798 3009']
                 study                study ['P7,815 2983 893 3015']
                  area                 area ['P7,909 2990 974 3009']
                    in                   in ['P7,991 2983 1013 3008']
                   the                  the ['P7,1030 2983 1075 3009']
                 Betic                Betic ['P7,1093 2983 1164 3009']
            Cordillera           Cordillera ['P7,1180 2983 1321 3009']
                     (                    ( ['P7,1338 2983 1474 3015']
              southern             southern ['P7,1338 2983 1474 3015']
                 Spain                Spain ['P7,1492 2983 1593 3015']
                     )                    ) ['P7,1492 2983 1593 3015']
                     .                    . ['P7,1492 2983 1593 3015']
                     (                    ( ['P7,1612 2983 1654 3015']
                     D                    D ['P7,1612 2983 1654 3015']
                     )                    ) ['P7,1612 2983 1654 3015']
              Selected             Selected ['P7,1671 2983 1798 3009']
         stratigraphic        stratigraphic ['P7,1814 2983 1994 3015']
               columns              columns ['P7,2007 2983 2129 3009']
                     (                    ( ['P7,32 3020 182 3052']
                RGCHSP               RGCHSP ['P7,32 3020 182 3052']
                   and                  and ['P7,196 3020 248 3046']
                    PC                   PC ['P7,264 3020 306 3046']
              sections             sections ['P7,320 3020 449 3050']
                     ;                    ; ['P7,320 3020 449 3050']
              location             location ['P7,463 3020 574 3046']
                 shown                shown ['P7,588 3020 681 3046']
                    on                   on ['P7,695 3027 729 3046']
X                   1B                   18 ['P7,746 3020 801 3052']
                     )                    ) ['P7,746 3020 801 3052']
                     .                    . ['P7,746 3020 801 3052']
              Ammonite             Ammonite ['P7,815 3020 963 3046']
              biozones             biozones ['P7,977 3020 1107 3046']
                 shown                shown ['P7,1120 3020 1214 3046']
                    on                   on ['P7,1227 3027 1261 3046']
                  left                 left ['P7,1277 3020 1319 3046']
                    of                   of ['P7,1331 3020 1358 3046']
                column               column ['P7,1370 3020 1483 3046']
                     .                    . ['P7,1370 3020 1483 3046']
                   530                  530 ['P7,33 3241 109 3275']
                OLORIZ               OLORIZ ['P7,1805 3229 1977 3275']
                    ET                   ET ['P7,1991 3240 2052 3274']
                   AL.                  AL. ['P7,2062 3240 2127 3274']
.                    .                      ['P7,2062 3240 2127 3274']
.                   NW                      ['P8,429 104 532 156']
.                   NW                      ['P8,1244 104 1347 156']
.                   SE                      ['P8,1901 104 1964 156']
.              Centrdl                      ['P8,648 168 883 225']
.              Eastern                      ['P8,1497 166 1727 223']
.             External                      ['P8,504 258 749 314']
.             Prebetic                      ['P8,778 258 1041 313']
.            Exiemczrl                      ['P8,1350 256 1595 312']
.            iPrebetic                      ['P8,1624 256 1889 312']
.                    i                      ['P8,1985 385 1987 464']
.                    -                      ['P8,1691 471 1989 511']
.                    ?                      ['P8,1691 471 1989 511']
.                  Qjj                      ['P8,1691 471 1989 511']
.                    :                      ['P8,419 527 1127 569']
.                    ;                      ['P8,419 527 1127 569']
.                    :                      ['P8,419 527 1127 569']
.                    :                      ['P8,419 527 1127 569']
.                    |                      ['P8,419 527 1127 569']
.                    ;                      ['P8,419 527 1127 569']
.                    :                      ['P8,419 527 1127 569']
.                    g                      ['P8,419 527 1127 569']
.                    :                      ['P8,419 527 1127 569']
.                    :                      ['P8,419 527 1127 569']
.                    :                      ['P8,419 527 1127 569']
.                    :                      ['P8,419 527 1127 569']
.                    ;                      ['P8,419 527 1127 569']
.                   --                      ['P8,419 527 1127 569']
.         1-1-1-1-Z-I1                      ['P8,419 696 1134 738']
.                    ?                      ['P8,419 696 1134 738']
.                    .                      ['P8,419 696 1134 738']
.                 ZZZZ                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    :                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    l                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    _                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    .                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    ?                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    .                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    =                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    .                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    ?                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    .                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    |                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    :                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    |                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    .                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    ?                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    .                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    |                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    :                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    r                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    .                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    ?                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    .                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    =                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    .                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    ?                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    .                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    |                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    :                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    |                      ['P8,1232 696 1989 727', 'P8,419 753 1024 772']
.                    =                      ['P8,1232 763 1832 784']
.                    .                      ['P8,1232 763 1832 784']
.                    .                      ['P8,1232 763 1832 784']
.                    ?                      ['P8,1232 763 1832 784']
.                    .                      ['P8,1232 763 1832 784']
.                    =                      ['P8,1232 763 1832 784']
.                    .                      ['P8,1232 763 1832 784']
.                    ?                      ['P8,1232 763 1832 784']
.                    .                      ['P8,1232 763 1832 784']
.                    :                      ['P8,1232 763 1832 784']
.                    .                      ['P8,1232 763 1832 784']
.                    _                      ['P8,1232 763 1832 784']
.                    =                      ['P8,1232 763 1832 784']
.                    .                      ['P8,1232 763 1832 784']
.                    .                      ['P8,1232 763 1832 784']
.                    ?                      ['P8,1232 763 1832 784']
.                    .                      ['P8,1232 763 1832 784']
.                    :                      ['P8,1232 763 1832 784']
.                    ?                      ['P8,1232 763 1832 784']
.                    .                      ['P8,1232 763 1832 784']
.                    ?                      ['P8,1232 763 1832 784']
.                    .                      ['P8,1232 763 1832 784']
.                    _                      ['P8,1232 763 1832 784']
.                    T                      ['P8,1854 780 1987 781']
.                    _                      ['P8,1854 780 1987 781']
.                    i                      ['P8,1028 753 1127 794']
.                    _                      ['P8,1720 792 1741 811']
.                    .                      ['P8,1720 792 1741 811']
.                    .                      ['P8,1764 792 1797 811']
.                    _                      ['P8,1764 792 1797 811']
.                    .                      ['P8,1764 792 1797 811']
.                    ,                      ['P8,1764 792 1797 811']
.                    _                      ['P8,1764 792 1797 811']
.                    ?                      ['P8,1818 780 1989 811']
.                   Tm                      ['P8,1818 780 1989 811']
.                    p                      ['P8,419 809 1134 851']
.                   oy                      ['P8,419 809 1134 851']
.                    +                      ['P8,419 809 1134 851']
.                    .                      ['P8,1232 809 1989 857']
.                    ?                      ['P8,1232 809 1989 857']
.                    .                      ['P8,1232 809 1989 857']
.                    =                      ['P8,1232 809 1989 857']
.                    .                      ['P8,1232 809 1989 857']
.                    ?                      ['P8,1232 809 1989 857']
.                    .                      ['P8,1232 809 1989 857']
.                    =                      ['P8,1232 809 1989 857']
.                    .                      ['P8,1232 809 1989 857']
.                    ?                      ['P8,1232 809 1989 857']
.                    .                      ['P8,1232 809 1989 857']
.                    =                      ['P8,1232 809 1989 857']
.                    .                      ['P8,1232 809 1989 857']
.                    ?                      ['P8,1232 809 1989 857']
.                    .                      ['P8,1232 809 1989 857']
.                    =                      ['P8,1232 809 1989 857']
.                   Ir                      ['P8,1232 809 1989 857']
.                   a.                      ['P8,1714 849 1734 861']
.                   N.                      ['P8,1764 849 1795 868', 'P8,419 865 1127 907']
.                    .                      ['P8,1764 849 1795 868', 'P8,419 865 1127 907']
.                    .                      ['P8,1764 849 1795 868', 'P8,419 865 1127 907']
.        ggggggggtggui                      ['P8,1764 849 1795 868', 'P8,419 865 1127 907']
.                    P                      ['P8,1232 863 1899 904']
.                  Npy                      ['P8,1232 863 1899 904']
.                    +                      ['P8,1232 863 1899 904']
.                   __                      ['P8,1658 905 1678 917']
.                    1                      ['P8,1742 905 1789 913']
.                    +                      ['P8,1742 905 1789 913']
.                    T                      ['P8,1818 894 1989 913']
.                    =                      ['P8,419 922 1071 964']
.                    r                      ['P8,419 922 1071 964']
.                    .                      ['P8,419 922 1071 964']
.                    ?                      ['P8,419 922 1071 964']
.                    .                      ['P8,419 922 1071 964']
.                    =                      ['P8,419 922 1071 964']
.                    .                      ['P8,419 922 1071 964']
.                    ?                      ['P8,419 922 1071 964']
.                    .                      ['P8,419 922 1071 964']
.                    =                      ['P8,419 922 1071 964']
.                    |                      ['P8,419 922 1071 964']
.                    .                      ['P8,419 922 1071 964']
.                    ?                      ['P8,419 922 1071 964']
.                    .                      ['P8,419 922 1071 964']
.                    |                      ['P8,419 922 1071 964']
.                    :                      ['P8,419 922 1071 964']
.                    |                      ['P8,419 922 1071 964']
.                    .                      ['P8,419 922 1071 964']
.                    ?                      ['P8,419 922 1071 964']
.                    .                      ['P8,419 922 1071 964']
.                    |                      ['P8,419 922 1071 964']
.                    :                      ['P8,419 922 1071 964']
.                    I                      ['P8,419 922 1071 964']
.                    .                      ['P8,419 922 1071 964']
.                    ?                      ['P8,419 922 1071 964']
.                    .                      ['P8,419 922 1071 964']
.                    :                      ['P8,419 922 1071 964']
.             TTTTTTTT                      ['P8,1020 922 1053 923']
.                    T                      ['P8,1054 922 1062 923']
.                    ?                      ['P8,1054 922 1062 923']
.                    @                      ['P8,1086 922 1134 964']
.                   ly                      ['P8,1086 922 1134 964']
.                    +                      ['P8,1086 922 1134 964']
.                    "                      ['P8,1651 918 1685 924']
.                    '                      ['P8,1764 920 1766 924']
.                    z                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    =                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    .                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    ?                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    .                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    =                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    I                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    .                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    ?                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    .                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    |                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    :                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    I                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    .                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    ?                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    .                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    :                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    .                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    ?                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    .                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    I                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    :                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    r                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    ?                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.          Z-lli-lji-L                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    !                      ['P8,419 978 1127 1020', 'P8,419 1035 1071 1078']
.                    !                      ['P8,1086 1036 1134 1078']
.            Lowermost                      ['P8,177 429 215 671']
.        Kimmeridgicrn                      ['P8,237 385 286 701']
.                    .                      ['P8,419 1091 1013 1111']
.                    ?                      ['P8,419 1091 1013 1111']
.                    .                      ['P8,419 1091 1013 1111']
.                    =                      ['P8,419 1091 1013 1111']
.                    .                      ['P8,419 1091 1013 1111']
.                    ?                      ['P8,419 1091 1013 1111']
.                    .                      ['P8,419 1091 1013 1111']
.                    r                      ['P8,419 1091 1013 1111']
.                    :                      ['P8,419 1091 1013 1111']
.                    |                      ['P8,419 1091 1013 1111']
.                    .                      ['P8,419 1091 1013 1111']
.                    ?                      ['P8,419 1091 1013 1111']
.                    .                      ['P8,419 1091 1013 1111']
.                    r                      ['P8,419 1091 1013 1111']
.                    :                      ['P8,419 1091 1013 1111']
.                    :                      ['P8,419 1091 1013 1111']
.                    .                      ['P8,419 1091 1013 1111']
.                    ?                      ['P8,419 1091 1013 1111']
.                    .                      ['P8,419 1091 1013 1111']
.                    r                      ['P8,419 1091 1013 1111']
.                    :                      ['P8,419 1091 1013 1111']
.                    :                      ['P8,419 1091 1013 1111']
.                    .                      ['P8,419 1091 1013 1111']
.                    ?                      ['P8,419 1091 1013 1111']
.                    .                      ['P8,419 1091 1013 1111']
.                    r                      ['P8,419 1091 1013 1111']
.                    :                      ['P8,419 1091 1013 1111']
.                    |                      ['P8,419 1091 1013 1111']
.                   nr                      ['P8,419 1091 1013 1111']
.                    |                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    :                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    I                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    ?                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    |                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    :                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    I                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    ?                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    |                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    :                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    I                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    ?                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    |                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    :                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    I                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    ?                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    |                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    :                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    I                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    ?                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    _                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    -                      ['P8,1028 1093 1127 1134', 'P8,419 1131 1071 1191']
.                    I                      ['P8,1086 1149 1134 1191']
.                    .                      ['P8,419 1204 1013 1247']
.                    ?                      ['P8,419 1204 1013 1247']
.                    .                      ['P8,419 1204 1013 1247']
.                    r                      ['P8,419 1204 1013 1247']
.                    :                      ['P8,419 1204 1013 1247']
.                    r                      ['P8,419 1204 1013 1247']
.                    .                      ['P8,419 1204 1013 1247']
.                    ?                      ['P8,419 1204 1013 1247']
.                    .                      ['P8,419 1204 1013 1247']
.                    =                      ['P8,419 1204 1013 1247']
.                    .                      ['P8,419 1204 1013 1247']
.                    ?                      ['P8,419 1204 1013 1247']
.                    .                      ['P8,419 1204 1013 1247']
.                    |                      ['P8,419 1204 1013 1247']
.                    :                      ['P8,419 1204 1013 1247']
.                    |                      ['P8,419 1204 1013 1247']
.                    .                      ['P8,419 1204 1013 1247']
.                    ?                      ['P8,419 1204 1013 1247']
.                    .                      ['P8,419 1204 1013 1247']
.                    r                      ['P8,419 1204 1013 1247']
.                    :                      ['P8,419 1204 1013 1247']
.                    r                      ['P8,419 1204 1013 1247']
.                    .                      ['P8,419 1204 1013 1247']
.                    ?                      ['P8,419 1204 1013 1247']
.                    .                      ['P8,419 1204 1013 1247']
.                    |                      ['P8,419 1204 1013 1247']
.                    =                      ['P8,419 1204 1013 1247']
.                    n                      ['P8,419 1204 1013 1247']
.                    ?                      ['P8,419 1204 1013 1247']
.                Upper                      ['P8,1028 1205 1127 1247', 'P8,204 1136 252 1270']
.            Oxfordian                      ['P8,204 903 244 1120']
.                Z-Z-2                      ['P8,419 1260 1071 1303']
.                 :111                      ['P8,419 1260 1071 1303']
.                    -                      ['P8,419 1260 1071 1303']
.                    L                      ['P8,419 1260 1071 1303']
.                    ?                      ['P8,419 1260 1071 1303']
.                    .                      ['P8,1086 1262 1134 1303']
.                    .                      ['P8,419 1600 1071 1641']
.                    ?                      ['P8,419 1600 1071 1641']
.                    .                      ['P8,419 1600 1071 1641']
.                    .                      ['P8,419 1600 1071 1641']
.                    ?                      ['P8,419 1600 1071 1641']
.                    .                      ['P8,419 1600 1071 1641']
.                    "                      ['P8,419 1600 1071 1641']
.                    '                      ['P8,419 1600 1071 1641']
.                    f                      ['P8,419 1600 1071 1641']
.                    .                      ['P8,419 1600 1071 1641']
.                    ?                      ['P8,419 1600 1071 1641']
.                    .                      ['P8,419 1600 1071 1641']
.                    j                      ['P8,419 1600 1071 1641']
.                    .                      ['P8,419 1600 1071 1641']
.                    ?                      ['P8,419 1600 1071 1641']
.                    .                      ['P8,419 1600 1071 1641']
.                 C_lI                      ['P8,419 1600 1071 1641']
.                    -                      ['P8,419 1600 1071 1641']
.                    .                      ['P8,1086 1600 1134 1641']
.                    =                      ['P8,415 1612 1013 1704']
.                    $                      ['P8,415 1612 1013 1704']
.                    s                      ['P8,415 1612 1013 1704']
.                    =                      ['P8,415 1612 1013 1704']
.                    '                      ['P8,415 1612 1013 1704']
.                    e                      ['P8,415 1612 1013 1704']
.                    %                      ['P8,415 1612 1013 1704']
.                    ~                      ['P8,415 1612 1013 1704']
.                    =                      ['P8,415 1612 1013 1704']
.                    s                      ['P8,415 1612 1013 1704']
.                    =                      ['P8,415 1612 1013 1704']
.                    .                      ['P8,415 1612 1013 1704']
.                    i                      ['P8,1028 1656 1127 1698', 'P8,413 1684 523 1704']
.                    ?                      ['P8,1028 1656 1127 1698', 'P8,413 1684 523 1704']
.                    .                      ['P8,1028 1656 1127 1698', 'P8,413 1684 523 1704']
.                  ___                      ['P8,1028 1656 1127 1698', 'P8,413 1684 523 1704']
.                    ?                      ['P8,553 1684 917 1704']
.                    -                      ['P8,553 1684 917 1704']
.                    ;                      ['P8,553 1684 917 1704']
.                    .                      ['P8,553 1684 917 1704']
.                  j_i                      ['P8,553 1684 917 1704']
.                    ?                      ['P8,553 1684 917 1704']
.                   --                      ['P8,419 1769 1013 1800']
.                    .                      ['P8,419 1769 1013 1800']
.                    ?                      ['P8,419 1769 1013 1800']
.                    .                      ['P8,419 1769 1013 1800']
.                    .                      ['P8,419 1769 1013 1800']
.                    ?                      ['P8,419 1769 1013 1800']
.                    .                      ['P8,419 1769 1013 1800']
.                    .                      ['P8,419 1769 1013 1800']
.                    ?                      ['P8,419 1769 1013 1800']
.                    .                      ['P8,419 1769 1013 1800']
.                    I                      ['P8,419 1769 1013 1800']
.                    ?                      ['P8,419 1769 1013 1800']
.             iviiddie                      ['P8,1028 1769 1127 1810', 'P8,181 1568 219 1721']
.           Oxfordicrn                      ['P8,242 1533 281 1750']
.                    E                      ['P8,169 1944 350 2021']
         Spongioiithic        Spongioiithic ['P8,444 1962 868 2037']
             limestone            limestone ['P8,897 1964 1222 2021']
X          iithotdcies          iithofacies ['P8,1248 1962 1583 2021']
X       Sporrgiolithic        Spongioiithic ['P8,450 2100 874 2175']
X                mcrrl                 marl ['P8,901 2102 1045 2159']
X                   84                    5 ['P8,1077 2100 1123 2158']
X            peloidcrl             peloidal ['P8,450 2196 720 2265']
X            limestone            limes)one ['P8,749 2196 1074 2253']
X         Iithofcrcies          lIthofacies ['P8,1100 2194 1436 2253']
.                    3                      ['P8,173 2302 350 2378']
.                    :                      ['P8,173 2302 350 2378']
.                    :                      ['P8,173 2302 350 2378']
X                Mcrrl                Mari- ['P8,451 2331 943 2390']
X                    ?                    l ['P8,451 2331 943 2390']
X                    |                    i ['P8,451 2331 943 2390']
X             imestone              mestone ['P8,451 2331 943 2390']
             rhythmite            rhythmite ['P8,968 2331 1276 2402']
X          lithofdcies          iithofacies ['P8,1301 2330 1637 2390']
.                    |                      ['P8,162 2477 357 2585']
.                    :                      ['P8,162 2477 357 2585']
.                    |                      ['P8,162 2477 357 2585']
X                 Mdrl                 Marl ['P8,444 2500 578 2558']
X          Iithofdcies          ljttofacies ['P8,609 2500 943 2558']
.                    E                      ['P8,162 2651 357 2768']
                 Lumpy                Lumpy ['P8,448 2687 672 2758']
X        Iithrotdciies          iithofacies ['P8,694 2686 1031 2745']
X                group               gr'oup ['P8,1053 2699 1255 2762']
X             Buildups            BUIlclUps ['P8,448 2870 719 2941']
                FIGURE               FIGURE ['P8,12 3005 267 3058']
                     2                    2 ['P8,294 3006 602 3058']
X                    .                    ? ['P8,294 3006 602 3058']
                     ?                    ? ['P8,294 3006 602 3058']
X                    .                    ? ['P8,294 3006 602 3058']
                Facies               Facies ['P8,294 3006 602 3058']
          distribution         distribution ['P8,629 3006 959 3058']
                    in                   in ['P8,989 3006 1034 3057']
                   the                  the ['P8,1060 3006 1154 3058']
               studied              studied ['P8,1180 3006 1398 3058']
              sections             sections ['P8,1426 3006 1676 3058']
                    of                   of ['P8,1701 3005 1756 3058']
                   the                  the ['P8,1777 3006 1871 3058']
              External             External ['P8,1898 3006 2143 3058']
              Prebetic             Prebetic ['P8,13 3083 275 3135']
                     .                    . ['P8,13 3083 275 3135']
           lithofacies          lithofacies ['P9,8 85 386 148']
                groups               groups ['P9,431 106 700 163']
                     :                    : ['P9,431 106 700 163']
                 lumpy                lumpy ['P9,746 85 1000 163']
                     ,                    , ['P9,746 85 1000 163']
         spongiolithic        spongiolithic ['P9,1049 85 1538 163']
                     ,                    , ['P9,1049 85 1538 163']
        marl-limestone       marl-limestone ['P9,1581 85 2145 148']
             rhythmite            rhythmite ['P9,8 176 404 254']
                     ,                    , ['P9,8 176 404 254']
                   and                  and ['P9,430 176 567 238']
                  marl                 marl ['P9,589 176 765 238']
                     (                    ( ['P9,788 176 1038 247']
X               Oloriz               016riz ['P9,788 176 1038 247']
                    et                   et ['P9,1062 182 1131 238']
                   al.                  al. ['P9,1155 176 1262 252']
                     ,                    , ['P9,1155 176 1262 252']
                 2002c                2002c ['P9,1287 176 1544 247']
                     )                    ) ['P9,1287 176 1544 247']
                     .                    . ['P9,1287 176 1544 247']
                   The                  The ['P9,91 268 232 330']
               present              present ['P9,283 273 562 345']
                 study                study ['P9,613 267 818 345']
               focuses              focuses ['P9,865 267 1129 330']
                    on                   on ['P9,1181 289 1268 330']
                   the                  the ['P9,1316 267 1434 330']
         spongiolithic        spongiolithic ['P9,1487 267 1957 345']
                   and                  and ['P9,2006 267 2144 330']
        marl-limestone       marl-limestone ['P9,8 358 572 420']
             rhythmite            rhythmite ['P9,604 358 979 436']
           lithofacies          lithofacies ['P9,1010 358 1388 420']
                groups               groups ['P9,1419 378 1668 436']
                  that                 that ['P9,1698 358 1854 420']
                   are                  are ['P9,1885 379 2001 420']
X            described            de-scribe ['P9,2033 358 2141 420', 'P9,11 449 291 525']
X                    ,                   d, ['P9,2033 358 2141 420', 'P9,11 449 291 525']
         characterized        characterized ['P9,314 450 816 512']
                 macro                macro ['P9,834 471 1087 512']
                     -                    - ['P9,834 471 1087 512']
                   and                  and ['P9,1108 449 1246 512']
       microscopically      microscopically ['P9,1264 449 1850 527']
                     ,                    , ['P9,1264 449 1850 527']
                   and                  and ['P9,1871 450 2008 512']
X             analyzed            an-alyzed ['P9,2026 471 2141 512', 'P9,10 540 246 618']
                  with                 with ['P9,264 540 432 602']
               respect              respect ['P9,451 546 717 618']
                    to                   to ['P9,734 545 803 602']
             taphonomy            taphonomy ['P9,822 540 1240 618']
                   and                  and ['P9,1259 540 1397 602']
           composition          composition ['P9,1415 542 1857 618']
                    of                   of ['P9,1874 540 1948 602']
                fossil               fossil ['P9,1954 540 2144 602']
           assemblages          assemblages ['P9,10 631 492 709']
                     .                    . ['P9,10 631 492 709']
                   The                  The ['P9,515 631 656 694']
                  data                 data ['P9,677 631 842 694']
              obtained             obtained ['P9,860 631 1181 694']
                  form                 form ['P9,1198 631 1372 694']
                   the                  the ['P9,1388 631 1507 694']
                 basis                basis ['P9,1525 632 1712 694']
                   for                  for ['P9,1730 631 1832 694']
