                 known                known ['P5,1308 1731 1565 1797']
                    to                   to ['P5,1612 1741 1686 1797']
                  have                 have ['P5,1734 1731 1908 1797']
                  come                 come ['P5,1955 1753 2152 1797']
                  from                 from ['P5,8 1838 192 1904']
                   the                  the ['P5,237 1838 351 1904']
                    La                   La ['P5,398 1841 497 1904']
               Colonia              Colonia ['P5,543 1838 845 1905']
             Formation            Formation ['P5,891 1838 1321 1918']
                     ,                    , ['P5,891 1838 1321 1918']
                 which                which ['P5,1368 1838 1613 1918']
                     ,                    , ['P5,1368 1838 1613 1918']
             according            according ['P5,1663 1838 2034 1922']
                    to                   to ['P5,2078 1848 2151 1904']
                   new                  new ['P5,7 1967 158 2011']
         palynological        palynological ['P5,190 1945 700 2029']
              evidence             evidence ['P5,735 1945 1076 2025']
                     ,                    , ['P5,735 1945 1076 2025']
                    is                   is ['P5,1113 1945 1168 2011']
         Maastrichtian        Maastrichtian ['P5,1204 1945 1737 2011']
                    in                   in ['P5,1771 1945 1841 2010']
                   age                  age ['P5,1876 1967 1999 2029']
                     (                    ( ['P5,2035 1945 2148 2028']
                    A.                   A. ['P5,2035 1945 2148 2028']
          Archangelsky         Archangelsky ['P5,7 2052 548 2136']
                     ,                    , ['P5,7 2052 548 2136']
                  pers                 pers ['P5,584 2073 758 2136']
                     .                    . ['P5,584 2073 758 2136']
                  comm                 comm ['P5,797 2073 1048 2118']
                     .                    . ['P5,797 2073 1048 2118']
                  2001                 2001 ['P5,1087 2052 1311 2135']
                     )                    ) ['P5,1087 2052 1311 2135']
                     .                    . ['P5,1087 2052 1311 2135']
                   The                  The ['P5,115 2159 259 2225']
             specimens            specimens ['P5,309 2159 686 2242']
             described            described ['P5,734 2159 1089 2225']
                herein               herein ['P5,1135 2159 1368 2225']
                  come                 come ['P5,1415 2180 1613 2225']
                  from                 from ['P5,1660 2159 1845 2225']
                   the                  the ['P5,1891 2159 2005 2225']
                    La                   La ['P5,2054 2161 2154 2225']
                Paloma               Paloma ['P5,8 2266 296 2332']
                Member               Member ['P5,346 2266 667 2332']
                    of                   of ['P5,717 2266 800 2332']
                   the                  the ['P5,841 2266 955 2332']
                 Cerro                Cerro ['P5,1007 2267 1222 2332']
               Barcino              Barcino ['P5,1275 2265 1569 2332']
             Formation            Formation ['P5,1623 2265 2032 2332']
                    at                   at ['P5,2084 2275 2153 2332']
                 Cerro                Cerro ['P5,9 2375 224 2440']
                 Chivo                Chivo ['P5,257 2373 482 2440']
                    in                   in ['P5,513 2373 583 2438']
         north-central        north-central ['P5,612 2373 1112 2439']
                Chubut               Chubut ['P5,1143 2373 1430 2440']
                     (                    ( ['P5,1460 2373 1632 2457']
                   Fig                  Fig ['P5,1460 2373 1632 2457']
                     .                    . ['P5,1460 2373 1632 2457']
                     1                    1 ['P5,1675 2374 1757 2457']
                     )                    ) ['P5,1675 2374 1757 2457']
                     .                    . ['P5,1675 2374 1757 2457']
             Extensive            Extensive ['P5,1792 2373 2153 2439']
              outcrops             outcrops ['P5,9 2490 339 2564']
                    of                   of ['P5,399 2480 481 2546']
                   the                  the ['P5,529 2480 643 2546']
                Chubut               Chubut ['P5,702 2480 989 2546']
                 Group                Group ['P5,1047 2481 1298 2564']
                   are                  are ['P5,1357 2502 1469 2546']
               exposed              exposed ['P5,1527 2480 1830 2564']
                    on                   on ['P5,1888 2502 1982 2546']
                   the                  the ['P5,2039 2480 2152 2546']
               eastern              eastern ['P5,8 2597 296 2667']
                     ,                    , ['P5,8 2597 296 2667']
              northern             northern ['P5,335 2587 668 2653']
                   and                  and ['P5,706 2587 844 2653']
         north-western        north-western ['P5,880 2587 1410 2653']
X                 ?ank                 Aank ['P5,1445 2587 1636 2653']
                    of                   of ['P5,1674 2587 1756 2653']
                   the                  the ['P5,1784 2587 1898 2653']
                 Cerro                Cerro ['P5,1936 2588 2151 2653']
                 Chivo                Chivo ['P5,9 2694 257 2773']
                     ,                    , ['P5,9 2694 257 2773']
              spanning             spanning ['P5,301 2694 642 2777']
                   the                  the ['P5,680 2694 794 2760']
                Bardas               Bardas ['P5,834 2694 1096 2760']
             Coloradas            Coloradas ['P5,1136 2694 1526 2760']
                Member               Member ['P5,1567 2694 1887 2760']
                    of                   of ['P5,1926 2694 2009 2760']
                   the                  the ['P5,2039 2694 2153 2760']
                   Los                  Los ['P5,9 2803 147 2867']
                Adobes               Adobes ['P5,173 2801 460 2867']
             Formation            Formation ['P5,488 2800 898 2867']
               through              through ['P5,923 2801 1227 2884']
                   the                  the ['P5,1253 2801 1366 2867']
                    La                   La ['P5,1394 2803 1494 2867']
                Paloma               Paloma ['P5,1519 2801 1807 2867']
                Member               Member ['P5,1834 2801 2154 2867']
                    to                   to ['P5,8 2918 82 2975']
                   the                  the ['P5,133 2908 247 2975']
                 Cerro                Cerro ['P5,299 2910 513 2975']
X              Casta?o              Castano ['P5,567 2910 876 2975']
                Member               Member ['P5,930 2908 1250 2975']
                    of                   of ['P5,1300 2908 1383 2975']
                   the                  the ['P5,1424 2908 1537 2975']
                 Cerro                Cerro ['P5,1589 2910 1804 2975']
               Barcino              Barcino ['P5,1857 2908 2151 2975']
             Formation            Formation ['P5,9 3015 438 3081']
                     .                    . ['P5,9 3015 438 3081']
.                   o.                      ['P5,623 3157 650 3181']
.                   WM                      ['P5,660 3157 734 3181']
.               Rauhut                      ['P5,751 3156 851 3181']
.                   el                      ['P5,863 3161 888 3181']
.                  al.                      ['P5,900 3156 929 3181']
.                    /                      ['P5,945 3156 955 3181']
.           Cretaceous                      ['P5,969 3157 1119 3181']
.             Research                      ['P5,1131 3156 1256 3181']
.                   24                      ['P5,1267 3157 1301 3181']
.                    (                      ['P5,1316 3156 1408 3187']
.                 2003                      ['P5,1316 3156 1408 3187']
.                    )                      ['P5,1316 3156 1408 3187']
.               487497                      ['P5,1424 3157 1540 3181']
.                  489                      ['P5,2078 3156 2126 3181']
.            Repablica                      ['P6,103 93 284 133']
.            Argentina                      ['P6,296 94 472 133']
.           References                      ['P6,532 1897 741 1929']
.                   VA                      ['P6,529 1984 616 2034']
.                   La                      ['P6,639 1995 674 2022']
.               Paloma                      ['P6,686 1995 796 2022']
.                  and                      ['P6,806 1995 860 2022']
.                Cerro                      ['P6,871 1994 954 2022']
.              Casta?o                      ['P6,964 1994 1087 2022']
.               member                      ['P6,1098 1966 1349 2045']
.                    %                      ['P6,1098 1966 1349 2045']
.                   Ce                      ['P6,1098 1966 1349 2045']
.                    |                      ['P6,1098 1966 1349 2045']
.                   To                      ['P6,1098 1966 1349 2045']
.                   B3                      ['P6,1365 1983 1502 2014']
.                    |                      ['P6,1365 1983 1502 2014']
.                    '                      ['P6,1365 1983 1502 2014']
.                 Cin0                      ['P6,1365 1983 1502 2014']
.                   Fm                      ['P6,1518 1983 1574 2014']
.                   kw                      ['P6,528 2071 615 2123']
.               Bardas                      ['P6,647 2079 750 2105']
.            Coloradas                      ['P6,761 2079 911 2105']
.                Membe                      ['P6,922 2079 1030 2105']
.               Arroyo                      ['P6,646 2174 742 2206']
.             Pajarito                      ['P6,756 2174 864 2206']
.               Member                      ['P6,877 2174 998 2199']
.                    E                      ['P6,526 2259 620 2316']
.             Jurassic                      ['P6,644 2272 766 2299']
.           formations                      ['P6,775 2272 931 2299']
.                    -                      ['P6,537 2347 577 2369']
.                    x                      ['P6,537 2347 577 2369']
.                    -                      ['P6,537 2347 577 2369']
.           Vertebrate                      ['P6,635 2345 786 2370']
.              fossils                      ['P6,798 2345 890 2370']
.                    r                      ['P6,1034 2085 1043 2104']
.               Chubut                      ['P6,1616 2073 1749 2105']
.                Group                      ['P6,1763 2073 1877 2113']
.                  Los                      ['P6,1079 2111 1143 2144']
.               Adobes                      ['P6,1153 2111 1294 2144']
.            Formation                      ['P6,1309 2111 1492 2144']
                   Fig                  Fig ['P6,33 2461 87 2492']
                     .                    . ['P6,33 2461 87 2492']
                     1                    1 ['P6,102 2462 122 2486']
                     .                    . ['P6,102 2462 122 2486']
                   Map                  Map ['P6,136 2462 201 2493']
                    of                   of ['P6,213 2461 244 2486']
                   the                  the ['P6,252 2461 294 2486']
            Cretaceous           Cretaceous ['P6,306 2462 461 2486']
              outcrops             outcrops ['P6,473 2465 596 2493']
                    in                   in ['P6,607 2461 633 2485']
                   the                  the ['P6,644 2461 687 2486']
                  area                 area ['P6,698 2469 757 2486']
                    of                   of ['P6,769 2461 800 2486']
                 Cerro                Cerro ['P6,808 2462 888 2486']
                 Chivo                Chivo ['P6,900 2461 992 2491']
                     ,                    , ['P6,900 2461 992 2491']
         north-central        north-central ['P6,1004 2461 1190 2486']
                Chubut               Chubut ['P6,1202 2461 1316 2491']
                     ,                    , ['P6,1202 2461 1316 2491']
             Argentina            Argentina ['P6,1328 2461 1478 2492']
                     ;                    ; ['P6,1328 2461 1478 2492']
X              modi?ed             modified ['P6,1489 2461 1613 2486']
                  from                 from ['P6,1624 2461 1693 2486']
             Proserpio            Proserpio ['P6,1703 2461 1838 2493']
                     (                    ( ['P6,1851 2461 1945 2492']
                  1987                 1987 ['P6,1851 2461 1945 2492']
                     )                    ) ['P6,1851 2461 1945 2492']
                     .                    . ['P6,1851 2461 1945 2492']
                     S                    S ['P6,1958 2462 1982 2491']
                     ,                    , ['P6,1958 2462 1982 2491']
              sauropod             sauropod ['P6,1995 2461 2127 2493']
              locality             locality ['P6,33 2498 144 2530']
                     ;                    ; ['P6,33 2498 144 2530']
                     T                    T ['P6,157 2499 186 2528']
                     ,                    , ['P6,157 2499 186 2528']
              theropod             theropod ['P6,200 2499 328 2530']
              locality             locality ['P6,341 2498 451 2530']
                     .                    . ['P6,341 2498 451 2530']
                   The                  The ['P6,83 2605 150 2636']
               exposed              exposed ['P6,173 2605 313 2644']
                    La                   La ['P6,336 2606 383 2636']
                Paloma               Paloma ['P6,405 2605 539 2636']
                Member               Member ['P6,562 2605 710 2636']
                    on                   on ['P6,733 2615 777 2636']
                   the                  the ['P6,799 2605 852 2636']
              northern             northern ['P6,875 2605 1029 2636']
                   mud                  mud ['P6,1130 2605 1209 2636']
                cracks               cracks ['P6,1221 2605 1331 2636']
                   are                  are ['P6,1343 2615 1396 2636']
                 found                found ['P6,1408 2605 1512 2636']
                    in                   in ['P6,1523 2605 1556 2635']
                 these                these ['P6,1567 2605 1655 2636']
                  beds                 beds ['P6,1667 2605 1754 2636']
                     .                    . ['P6,1667 2605 1754 2636']
                 These                These ['P6,1768 2605 1869 2636']
X                  ?ne                 fine ['P6,1880 2605 1943 2636']
             sediments            sediments ['P6,1956 2605 2126 2636']
X                 ?ank                fiank ['P6,33 2654 121 2685']
                    of                   of ['P6,140 2654 179 2685']
                   the                  the ['P6,193 2654 246 2685']
                 Cerro                Cerro ['P6,266 2655 366 2685']
                 Chivo                Chivo ['P6,386 2654 490 2685']
                    is                   is ['P6,510 2654 535 2685']
                  over                 over ['P6,555 2664 631 2685']
                   20m                  20m ['P6,649 2655 734 2685']
                 thick                thick ['P6,752 2654 840 2685']
                   and                  and ['P6,859 2654 923 2685']
                   com                  com ['P6,942 2664 1029 2685']
X                    ?                    - ['P6,942 2664 1029 2685']
             alternate            alternate ['P6,1131 2654 1285 2685']
                  with                 with ['P6,1313 2654 1390 2685']
                  grey                 grey ['P6,1419 2664 1502 2693']
                     ,                    , ['P6,1419 2664 1502 2693']
               massive              massive ['P6,1532 2654 1678 2691']
                     ,                    , ['P6,1532 2654 1678 2691']
             sandstone            sandstone ['P6,1709 2654 1883 2685']
                  beds                 beds ['P6,1912 2654 1990 2685']
                    up                   up ['P6,2019 2664 2063 2693']
                    to                   to ['P6,2092 2659 2126 2685']
                 posed                posed ['P6,33 2703 134 2742']
                mainly               mainly ['P6,147 2703 268 2742']
                    of                   of ['P6,282 2703 320 2734']
X                  ?ne                 fine ['P6,329 2703 392 2734']
                 tuffs                tuffs ['P6,406 2703 482 2734']
                   and                  and ['P6,496 2703 560 2734']
                 light                light ['P6,574 2703 653 2742']
                   red                  red ['P6,666 2703 721 2734']
                    or                   or ['P6,736 2713 773 2734']
                 green                green ['P6,786 2713 880 2742']
               massive              massive ['P6,893 2703 1029 2734']
                  0.50                 0.50 ['P6,1131 2704 1202 2734']
                     m                    m ['P6,1214 2713 1248 2733']
                 thick                thick ['P6,1259 2703 1356 2740']
                     ,                    , ['P6,1259 2703 1356 2740']
                    or                   or ['P6,1370 2713 1407 2734']
          cross-bedded         cross-bedded ['P6,1418 2703 1648 2734']
            sandstones           sandstones ['P6,1660 2703 1850 2734']
                    up                   up ['P6,1861 2713 1906 2742']
                    to                   to ['P6,1917 2707 1952 2734']
                     2                    2 ['P6,1964 2704 1983 2733']
                     m                    m ['P6,1995 2713 2028 2733']
                 thick                thick ['P6,2039 2703 2127 2734']
                    or                   or ['P6,34 2762 71 2783']
             laminated            laminated ['P6,92 2752 267 2783']
             mudstones            mudstones ['P6,288 2752 477 2783']
                     (                    ( ['P6,500 2752 580 2791']
                   Fig                  Fig ['P6,500 2752 580 2791']
                     .                    . ['P6,500 2752 580 2791']
                     2                    2 ['P6,604 2752 646 2791']
                     )                    ) ['P6,604 2752 646 2791']
                     .                    . ['P6,604 2752 646 2791']
          Occasionally         Occasionally ['P6,671 2752 905 2791']
                     ,                    , ['P6,671 2752 905 2791']
                     a                    a ['P6,929 2762 947 2783']
                   few                  few ['P6,969 2752 1030 2783']
                  with                 with ['P6,1130 2752 1207 2783']
              sporadic             sporadic ['P6,1243 2752 1392 2791']
                ripple               ripple ['P6,1427 2752 1527 2791']
                 marks                marks ['P6,1562 2752 1680 2783']
                     .                    . ['P6,1562 2752 1680 2783']
                  Both                 Both ['P6,1718 2752 1804 2783']
             mudstones            mudstones ['P6,1838 2752 2026 2783']
                   and                  and ['P6,2062 2752 2127 2783']
                   490                  490 ['P6,326 2866 374 2891']
X                   o.                   O. ['P6,917 2867 943 2891']
X                   WM                  W.M ['P6,954 2867 1027 2891']
                Rauhut               Rauhut ['P6,1044 2866 1145 2891']
                    et                   et ['P6,1157 2871 1181 2891']
                   al.                  al. ['P6,1193 2866 1222 2891']
X                    /                    I ['P6,1239 2866 1248 2891']
            Cretaceous           Cretaceous ['P6,1262 2867 1413 2891']
              Research             Research ['P6,1425 2866 1549 2891']
                    24                   24 ['P6,1561 2867 1594 2891']
                     (                    ( ['P6,1610 2866 1688 2897']
                  2003                 2003 ['P6,1610 2866 1688 2897']
                     )                    ) ['P6,1690 2866 1702 2897']
                487497               487497 ['P6,1717 2867 1834 2891']
.                 Mbrr                      ['P6,316 3233 468 3543']
.                    )                      ['P6,316 3233 468 3543']
.                    v                      ['P7,811 3615 816 3633']
.                    *                      ['P7,779 3665 816 3723']
.                    *                      ['P7,760 3748 809 3780']
.                    I                      ['P7,760 3805 779 3831']
.                    .                      ['P7,715 3628 766 3755']
.                    .                      ['P7,715 3628 766 3755']
.                    _                      ['P7,715 3628 766 3755']
.                    .                      ['P7,715 3628 766 3755']
.                    .                      ['P7,715 3628 766 3755']
.                   e.                      ['P7,715 3628 766 3755']
.                    ,                      ['P7,715 3628 766 3755']
.                  ...                      ['P7,715 3628 766 3755']
.                    .                      ['P7,709 3824 741 3834']
.                    {                      ['P7,405 1618 418 1679']
.                   I9                      ['P7,393 1816 430 1847']
.                    *                      ['P7,393 1816 430 1847']
.                    W                      ['P7,385 1892 430 1898']
.                   Em                      ['P7,316 1936 443 2202']
.                    9                      ['P7,342 2259 443 2437']
.                    :                      ['P7,342 2259 443 2437']
.                    *                      ['P7,418 1070 443 1163']
.                    E                      ['P7,316 1437 443 1962']
.                    :                      ['P7,316 1437 443 1962']
.                    u                      ['P7,316 1437 443 1962']
.                    _                      ['P7,316 1437 443 1962']
.                    .                      ['P7,316 1437 443 1962']
.                   __                      ['P7,316 1437 443 1962']
.                    u                      ['P7,316 1437 443 1962']
.                    A                      ['P7,442 417 443 422']
.                  p49                      ['P7,381 836 423 841']
.                    *                      ['P7,381 836 423 841']
.                   __                      ['P7,316 916 443 1436']
.                    .                      ['P7,316 916 443 1436']
.                    _                      ['P7,316 916 443 1436']
.                   n.                      ['P7,316 916 443 1436']
.                   __                      ['P7,316 916 443 1436']
.                    .                      ['P7,316 916 443 1436']
.                    ?                      ['P7,316 916 443 1436']
.                    _                      ['P7,316 916 443 1436']
.                    .                      ['P7,316 916 443 1436']
.                    _                      ['P7,316 916 443 1436']
.                    .                      ['P7,316 916 443 1436']
.                    _                      ['P7,316 916 443 1436']
.                    .                      ['P7,316 916 443 1436']
.                    _                      ['P7,316 916 443 1436']
.                    E                      ['P8,798 2810 804 2822']
.                    .                      ['P8,798 2890 812 2930']
.                    .                      ['P8,798 2890 812 2930']
.                    A                      ['P8,811 2988 812 2991']
.                  EFL                      ['P8,798 3095 816 3247']
.                    :                      ['P8,798 3095 816 3247']
.                    :                      ['P8,793 3284 836 3545']
.                   w.                      ['P8,793 3284 836 3545']
.                    :                      ['P8,793 3284 836 3545']
.                    -                      ['P8,793 3284 836 3545']
.                 ....                      ['P8,793 3284 836 3545']
.                    ,                      ['P8,793 3284 836 3545']
.                   E.                      ['P8,793 3284 836 3545']
.                    .                      ['P8,793 3284 836 3545']
.                    H                      ['P8,792 3570 836 3778']
.                    -                      ['P8,792 3570 836 3778']
.                    .                      ['P8,792 3570 836 3778']
.                    _                      ['P8,792 3570 836 3778']
.                   .1                      ['P8,792 3570 836 3778']
.                    .                      ['P8,792 3570 836 3778']
.                   u.                      ['P8,792 3570 836 3778']
.                    .                      ['P8,792 3570 836 3778']
.                    p                      ['P8,792 3570 836 3778']
.                    \                      ['P8,709 2902 773 3044']
.                    A                      ['P8,709 2902 773 3044']
.                    +                      ['P8,709 2902 773 3044']
.                  1,1                      ['P8,710 3082 773 3133']
.                    -                      ['P8,715 3171 773 3304']
.                   jI                      ['P8,715 3171 773 3304']
.                    ?                      ['P8,715 3171 773 3304']
.                    _                      ['P8,709 3348 773 3481']
.                    .                      ['P8,709 3348 773 3481']
.                    $                      ['P8,709 3348 773 3481']
.                    _                      ['P8,709 3348 773 3481']
.                    I                      ['P8,709 3348 773 3481']
.                    ?                      ['P8,709 3348 773 3481']
.                   .1                      ['P8,709 3519 773 3653']
.                    .                      ['P8,709 3519 773 3653']
.                    -                      ['P8,709 3519 773 3653']
.                    .                      ['P8,709 3519 773 3653']
.                   __                      ['P8,709 3519 773 3653']
.                   __                      ['P8,715 3696 773 3830']
.                    &                      ['P8,715 3696 773 3830']
.                    l                      ['P8,715 3696 773 3830']
.                    ?                      ['P8,715 3696 773 3830']
.                   A.                      ['P8,650 2900 665 2908']
.                    .                      ['P8,652 2942 671 2955']
.                    ?                      ['P8,645 2981 646 2985']
.                    ?                      ['P8,645 3014 672 3044']
.                    I                      ['P8,645 3014 672 3044']
.                    @                      ['P8,641 3076 689 3133']
.                    +                      ['P8,641 3076 689 3133']
.                    I                      ['P8,645 3202 672 3240']
.                    ?                      ['P8,645 3202 672 3240']
.                    -                      ['P8,645 3291 678 3347']
.                    u                      ['P8,645 3291 678 3347']
.                    .                      ['P8,645 3374 672 3429']
.                   u.                      ['P8,645 3374 672 3429']
.                    \                      ['P8,645 3374 672 3429']
.                   __                      ['P8,652 3468 671 3481']
.                   J.                      ['P8,641 3551 671 3576']
.                   __                      ['P8,645 3602 684 3695']
.                    ,                      ['P8,645 3602 684 3695']
.                  ...                      ['P8,645 3602 684 3695']
.                    :                      ['P8,645 3602 684 3695']
.                    ?                      ['P8,641 3722 672 3778']
.                   I4                      ['P8,641 3722 672 3778']
.                  CQE                      ['P8,652 3817 671 3830', 'P8,272 110 418 421']
.            WMWEMLEDO                      ['P8,266 472 399 1194']
.                  mmE                      ['P8,272 1238 399 1630']
.                    ,                      ['P8,272 1238 399 1630']
.                    ,                      ['P8,272 1238 399 1630']
.                    ,                      ['P8,272 1238 399 1630']
.                    [                      ['P8,272 1238 399 1630']
.                    3                      ['P8,272 1663 418 1790']
.                  E_D                      ['P8,272 1840 399 2544']
.                    _                      ['P8,272 1840 399 2544']
.                    ?                      ['P8,272 1840 399 2544']
.                    _                      ['P8,272 1840 399 2544']
.                  mmF                      ['P8,272 1840 399 2544']
.                    .                      ['P8,272 1840 399 2544']
.                    _                      ['P8,272 1840 399 2544']
.                    .                      ['P8,272 1840 399 2544']
.                    _                      ['P8,272 1840 399 2544']
.                   6n                      ['P8,272 1840 399 2544']
.                    _                      ['P8,272 1840 399 2544']
.                 mmnn                      ['P8,272 2594 399 3139']
.                   __                      ['P8,272 2594 399 3139']
.                    ?                      ['P8,272 2594 399 3139']
.                    ,                      ['P8,272 2594 399 3139']
.                    W                      ['P8,272 3171 399 3418']
.                    I                      ['P9,728 394 747 407']
.                   m.                      ['P9,716 420 766 425']
.                    I                      ['P9,728 477 748 496']
.                    "                      ['P9,710 515 773 528']
.                    3                      ['P9,728 566 747 579']
.                   :7                      ['P9,710 597 773 617', 'P9,681 648 684 649']
.                   ll                      ['P9,728 654 748 673']
.                    ?                      ['P9,790 648 804 668']
.                    ?                      ['P9,709 686 773 705', 'P9,691 749 694 754']
.                    ?                      ['P9,709 686 773 705', 'P9,691 749 694 754']
.                    _                      ['P9,709 686 773 705', 'P9,691 749 694 754']
.                    ?                      ['P9,728 743 747 756']
.                   -1                      ['P9,710 774 773 794']
.                    I                      ['P9,728 825 748 845']
.                   v.                      ['P9,786 832 790 838']
.                    ?                      ['P9,715 863 773 876']
.                    ?                      ['P9,728 914 747 933', 'P9,728 1003 748 1022']
.                    .                      ['P9,728 914 747 933', 'P9,728 1003 748 1022']
.                    I                      ['P9,728 914 747 933', 'P9,728 1003 748 1022']
X                    1                    N ['P9,237 2441 616 2511']
X                    q                    i ['P9,237 2441 616 2511']
X                    +               UdSW88 ['P9,237 2441 616 2511']
X                    [                    f ['P9,644 2441 691 2525']
                     1                    1 ['P9,644 2441 691 2525']
                     )                    ) ['P9,705 2441 733 2525']
X            smtuernas               ail@@~ ['P9,227 2585 555 2656']
X                    (                    f ['P9,579 2581 743 2675']
                     2                    2 ['P9,579 2581 743 2675']
X                  -:3                  -3) ['P9,579 2581 743 2675']
.                    }                      ['P9,579 2581 743 2675']
X                    _                    a ['P9,76 2708 208 2801']
.                    q                      ['P9,76 2708 208 2801']
.                    +                      ['P9,76 2708 208 2801']
X            sandsmnas              MA4iQAW ['P9,227 2731 630 2806']
X                   1?                   fI ['P9,649 2731 963 2825']
X                    .                    A ['P9,649 2731 963 2825']
X                   na                   '8 ['P9,649 2731 963 2825']
X                    {                    f ['P9,649 2731 963 2825']
X                  4e5                  44) ['P9,649 2731 963 2825']
.                    }                      ['P9,649 2731 963 2825']
.                   17                      ['P9,79 2861 198 2937']
.                    '                      ['P9,79 2861 198 2937']
X            sammtcnas                MMMMS ['P9,236 2877 635 2947']
X               medium                 ~IUD ['P9,658 2877 935 2947']
X                    [                    ( ['P9,958 2877 1113 2970']
X                    B                    6 ['P9,958 2877 1113 2970']
                     -                    - ['P9,958 2877 1113 2970']
X                    ?                    7 ['P9,958 2877 1113 2970']
X                    '                    ) ['P9,958 2877 1113 2970']
.                    ]                      ['P9,958 2877 1113 2970']
.                    A                      ['P9,74 3004 91 3100']
.                    ?                      ['P9,111 3032 115 3035']
.                    @                      ['P9,132 3017 199 3100']
.                    q                      ['P9,132 3017 199 3100']
.                    +                      ['P9,132 3017 199 3100']
X           sands?nnas              MA&t6WS ['P9,232 3021 635 3096']
X                    -                    M ['P9,658 3040 892 3096']
X                    q                    % ['P9,658 3040 892 3096']
X                    +                    M ['P9,658 3040 892 3096']
X                    {                    ( ['P9,911 3021 943 3110']
.                    .                      ['P9,911 3021 943 3110']
.                    p                      ['P9,964 3040 975 3067']
.                    q                      ['P9,964 3040 975 3067']
.                    +                      ['P9,964 3040 975 3067']
.                    E                      ['P10,77 26 218 134']
.              Lfi??l?                      ['P10,242 54 429 143']
.               rrtark                      ['P10,457 58 630 129']
.                 pIam                      ['P10,241 199 968 292']
.                    ;                      ['P10,241 199 968 292']
.                 rcms                      ['P10,241 199 968 292']
.                    &                      ['P10,241 199 968 292']
.                    -                      ['P10,241 199 968 292']
.             ibadding                      ['P10,241 199 968 292']
.              Guntact                      ['P10,73 325 387 409']
.                sharp                      ['P10,241 479 434 568']
.               mntact                      ['P10,461 483 715 549']
.            tr32n5i?n                      ['P10,241 625 616 696']
.                    :                      ['P10,241 625 616 696']
.                   na                      ['P10,241 625 616 696']
.                    $                      ['P10,241 625 616 696']
.                    `                      ['P10,66 735 122 784']
.                    f                      ['P10,66 735 122 784']
.                    (                      ['P10,66 735 122 784']
.                    +                      ['P10,66 735 122 784']
.               armiwa                      ['P10,241 767 490 842']
.                    V                      ['P10,123 1044 124 1047']
.                rwats                      ['P10,255 983 428 1053']
.                    `                      ['P10,68 1129 190 1270']
.                    %                      ['P10,68 1129 190 1270']
.                    !                      ['P10,68 1129 190 1270']
.                    (                      ['P10,68 1129 190 1270']
.                    +                      ['P10,68 1129 190 1270']
.                    b                      ['P10,265 1185 672 1261']
.                    :                      ['P10,265 1185 672 1261']
.                inmrh                      ['P10,265 1185 672 1261']
.                    ?                      ['P10,265 1185 672 1261']
.                 a?nn                      ['P10,265 1185 672 1261']
.                    I                      ['P10,77 1386 166 1438']
.                  -:2                      ['P10,77 1386 166 1438']
.         cihalaznlite                      ['P10,260 1368 626 1438']
.                   Pd                      ['P10,7 1516 204 1573']
.                    (                      ['P10,7 1516 204 1573']
.                    +                      ['P10,7 1516 204 1573']
.                   Pd                      ['P10,161 1522 182 1559']
.                    (                      ['P10,161 1522 182 1559']
.                    +                      ['P10,161 1522 182 1559']
.              remains                      ['P10,260 1493 968 1568']
.                    W                      ['P11,476 40 519 43']
.                    ,                      ['P11,438 40 467 43']
.                    ,                      ['P11,438 40 467 43']
.                    .                      ['P11,541 40 569 42']
.         TjTLTjTjTjTT                      ['P11,410 845 621 1201']
.                   I.                      ['P11,294 1314 312 1342']
.                    W                      ['P11,349 40 429 54']
.                 nm?w                      ['P11,316 77 400 321']
.                   ks                      ['P11,345 339 391 363']
.                    S                      ['P11,345 339 391 363']
.                    +                      ['P11,345 339 391 363']
.                   3b                      ['P11,316 381 400 798']
.                    S                      ['P11,316 381 400 798']
.                    +                      ['P11,316 381 400 798']
.                    ,                      ['P11,332 831 400 869']
.                    .                      ['P11,332 831 400 869']
.                    _                      ['P11,332 831 400 869']
.                    .                      ['P11,344 897 400 995']
.                    A                      ['P11,344 897 400 995']
.                    _                      ['P11,344 897 400 995']
.                    .                      ['P11,344 897 400 995']
.                    _                      ['P11,344 897 400 995']
.                    .                      ['P11,344 897 400 995']
.                    .                      ['P11,344 897 400 995']
.                    _                      ['P11,344 897 400 995']
.                    .                      ['P11,326 1028 400 1201']
.                   m.                      ['P11,326 1028 400 1201']
.                    .                      ['P11,326 1028 400 1201']
.                    m                      ['P11,326 1028 400 1201']
.                    _                      ['P11,326 1028 400 1201']
.                    ,                      ['P11,326 1028 400 1201']
.                   w.                      ['P11,326 1028 400 1201']
.                    _                      ['P11,326 1028 400 1201']
.                    .                      ['P11,326 1028 400 1201']
.                    _                      ['P11,326 1028 400 1201']
.                    @                      ['P11,312 1220 400 1370']
.                    s                      ['P11,312 1220 400 1370']
.                    S                      ['P11,312 1220 400 1370']
.                    +                      ['P11,312 1220 400 1370']
.                    m                      ['P11,293 1384 396 1445']
.                    1                      ['P11,363 1698 382 1722']
.                   J1                      ['P11,376 1454 400 1487']
.                   __                      ['P11,376 1527 400 1552']
.                    ,                      ['P11,376 1527 400 1552']
.                    .                      ['P11,376 1527 400 1552']
.                    4                      ['P11,377 1589 400 1611']
.                    .                      ['P11,377 1589 400 1611']
.                    _                      ['P11,364 1450 371 1451']
.                    ,                      ['P11,336 1528 367 1535']
.                    ,                      ['P11,336 1528 367 1535']
.                   in                      ['P11,340 1557 382 1609']
